word,decade,cluster,cluster_size,rank_in_cluster,distance_to_centroid,target_word_visible,snippet
sugar,1900,3,1054,869,7.9024,True,"amos rc story. horse that took policeman's l',uttons for lumps of sugar at darlington en thursday ernest the cottag, dation, was charged •h leaving a horse ear: unattended ~orthgaw on the 15tdi inst. "
sugar,1900,3,1054,871,7.9045,True,sugar and spice. the old nureery rhyme tells that the are the two things which little girls are made of. now although girl's are not made of sugar yet if t...
sugar,1900,3,1054,872,7.9045,True,"the soil for sugar beet. practical experience has shown that the best crops of sugar beets are obtained from rather heavy, well drained, and fertile clay looms, and it ..."
sugar,1900,3,1054,874,7.9112,True,"it was sugar diabetes reduced to a skeleton. 3 years 1n bed. her doe mar aye: ""her cure is a miracle the ought to be in a mv,setem."" ""i had suffered from sugar di..."
sugar,1900,3,1054,875,7.9116,True,"the cost of the sugar convention. sir,—ymir correspondent mr. j. gandy referring to sugar states that although the bounties are abolished sugar is again wonderfully cheap...."
sugar,1900,3,1054,878,7.9219,True,"sugar in view of the experiments now i), ing made in this country with sugar beet, the remarks of the u.s.a. department of agriculture on the subject of su..."
sugar,1900,3,1054,879,7.9328,True,"unfair competition. as the united kingdom has become more and more dependent on foreign refined sugar the brit- ish refining industry has suffered from unfair conditions of competition, and british la"
sugar,1900,3,1054,880,7.9367,True,"a lump of sugar. if we examine the structure of a lump of loaf sugar we find that it is built up of an immense number of small, sparkling, and transparent crystals. ..."
sugar,1900,3,1054,882,7.9445,True,"...gns of a struggler there was nothing on her hands to indicate a struggle, but the room was in terrible confusion. with bottles and a plantpot broken, sugar strewn abu"
sugar,1900,3,1054,883,7.9552,True,food value of sugar. experiments have been made bv professor !ilosec at genoa to test the tood value of sugar in cases of exhaustion from hunger. ilis results confirm th...
sugar,1900,3,1054,886,7.9678,True,"worth advertiser, saturday. december 1. 1900. the farmers' column. sugar beet growing in warwick- shire. the rev. edward muckleston, m.a., of heseley glebe farm, warwick, has been continuing his exper"
sugar,1900,3,1054,888,7.9731,True,sugar beet factories. sugar beet factories are absolutely easent:al for the manufacture of sugar from sugar beet. farmers cannot possibly do the work for t...
sugar,1900,3,1054,889,7.9743,True,asiatics. boer meal flour or bread loi zs. rice sugar c iffee tea
sugar,1900,3,1054,892,7.9815,True,"jams, made from fresh fruit and refines sugar only. jib. 21b. 31b. plum and apple .. .. 61. 80. fig and rhubarb .. 61 80. fig and lemon .. .. 60. strawberry .. .. 61. 100. rasp and gooseberry .. ..."
sugar,1900,3,1054,893,7.982,True,"sugar and spice. the old nursery rhyme tells that these are the two things which little girls are made of. now although girls are not made of sugar, yet if..."
sugar,1900,3,1054,894,7.9827,True,"iprizr.i uses of glycerine. for burns glycerine and borax mixed freely with linseed oil is a never failing remedy in cases of illness when sugar is forbidden glycerine is an in- valuable substitute, a"
sugar,1900,3,1054,895,7.9845,True,"sugar bert growing in warwick- shire. in response to the invitation of the earl of denbigh, a number of local agriculturists assembled at the home farm, ne..."
sugar,1900,3,1054,896,8.0069,True,"preference to whom? when mr. chamberlain says he will take the taxes off tea, sugar, cocoa and coffee to square the other food taxes, which will give the colonies a preference, does he mean all the co"
sugar,1900,3,1054,897,8.0118,True,"sugar as a disinfectant. in many parts of. europe it is customary among the people to burn sugar in sick rooms, a practice which is considered by physician..."
sugar,1900,3,1054,898,8.0121,True,sugar and starch. the snhject of the sugar in the body' is rattier an interesting one. it is not generally known that all the standt-that we take into oar ...
sugar,1900,3,1054,900,8.0198,True,"sugar bert growing in warwick- shire. in response to the invitation of the earl of denbigh, a number of local agriculturists assembled at the home farm, ne..."
sugar,1900,3,1054,903,8.0364,True,"the plum and hat trick. place three hats, rims downwards on the table, and under each place a sugar plum (or a nut, almond, as the ease may be). take up the hats, gather the sugar ..lunis together, an"
sugar,1900,3,1054,904,8.0497,True,"chemistry and plants. as an illustration of how chemistry is aid- ing plant improvement, the production of beet sugar is cited. for one ton of sugar, 18 tons of beets were required in 1836, but roots "
sugar,1900,3,1054,905,8.055,True,"segar trade in india. it ia reported ""that burmah is probably one of the few provinces of briti,h india which mann. (klima, practically no sugar, obtaining it, entire requirements in this refqx.et fro"
sugar,1900,3,1054,909,8.0778,True,"fatality at a liverpool sugar refinery, the liverpool city coroner held an in- quest on wednesday with ...respect to the death of an elderly man named john miller, who died in the..."
sugar,1900,3,1054,911,8.0866,True,"sugar tax. in consequence of the reduction, a we have restored our packets of butter-scotch to the size they were before the tax was imposed, namely: 15 ta..."
sugar,1900,3,1054,912,8.0943,True,"...ject held in view at the agricultural college of sapporo is not only to train a staff for the board of agriculture, but to educate managers of farms, sugar refin"
sugar,1900,3,1054,914,8.112,True,"sugar and pasting animals. experiments by professor ugolino mosso, univer- sity of genoa, show that sugar raises the tempera- ture of a fasting animal the ..."
sugar,1900,3,1054,915,8.1192,True,"shah purchasers of sample pound of cur is. 4d., is. gd. or is. od. tea can have 8-ib. sugar at the above price, purchasers of half-pound of tea can have 4-ib. sugar at the above price. purchasers of q"
sugar,1900,3,1054,917,8.1435,True,the examiner. august ist 1903. there is one thing the government that cannot be and dear sugar. denied to mr. ba lfour's adminis- tration. it has deserved and will obtain a unique place in history as 
sugar,1900,3,1054,920,8.1583,True,"a useful hint. to make cracked crockery last, put two or throe pieces of sugar into the cracked vessel with one-third of a tumblerful of water; then place it on a very brisk fire. spread the syrupy li"
sugar,1900,3,1054,922,8.1715,True,"sugar and spice. the old nursery rhyme tells that these are the two things which little girls are made of. now although girls are not made of sugar, yet if..."
sugar,1900,3,1054,923,8.1722,True,"sugar and spice. the old nursery rhyme tells that these use the two things which little girls are made of. now although girls are not made of sugar, yet if..."
sugar,1900,3,1054,924,8.1724,True,"science snapshots. electric sugar-making. the preparation of sugar from the juice of the beetroot or euter-censa or the maple, is now suns cesafully performed by means of electricity...."
sugar,1900,3,1054,925,8.1753,True,"april 11, 1903 :hurch life on tees-side. the budget. i thrilling adventures. election rumours. the tax on sugar and coal. penetrating' the arctic regions. dissolution said to be probable. a labour man"
sugar,1900,3,1054,929,8.1875,True,"sugar and pasting animals. experiments by professor ugolino mosso, univer- sity of genoa, show that sugar raises the tempera- ture of a fasting animal the ..."
sugar,1900,3,1054,930,8.1886,True,"tue pcre beer qiikstion. i have seen it asserted that light ales cannot be made from british barley, and that, ba a cons sequence, sugar is necessary. we all know what arsenicated sugar has done durin"
sugar,1900,3,1054,931,8.2052,True,"tariff's and sugar effect on british trade. the tariff commissioners' report on sugar and confectionery"" has just been forwarded to us for review. among the points it i..."
sugar,1900,3,1054,932,8.2065,True,"fresh taxes. the finance act of 'l9ol is full of policy, if not of politics, and stinks of south africa. the tax on tea was renewed, and a tax on sugar imposed. this last tax will probably be doubled "
sugar,1900,3,1054,933,8.2221,True,"fresh taxes. the finance act of 1901 is full of policy, if not of politics, an stinks of south africa. the tax on tea was renewed, and a tax on sugar imposed. this last tax will probably be doubled ne"
sugar,1900,3,1054,935,8.2253,True,"sugar as a disinfectant. in many parts of europe it is customary among the people to burn sugar in sick rooms, a practice which is considered by physicians..."
sugar,1900,3,1054,936,8.2384,True,"sugar as a disinfectant. in many parts of. europe it is customary among the people to burn sugar in sick rooms, a practice which is considered by physician..."
sugar,1900,3,1054,938,8.2459,True,"sugar and spice. the old nursery rhyme tells that these are the two things which little girls are made of. now although girls are not made of sugar, yet if..."
sugar,1900,3,1054,939,8.2633,True,"...observer office, wednesday. a new controversy. the government having agreed to a convention with the continental countries that pay bounties to their sugar refiners, the matter"
sugar,1900,3,1054,940,8.2641,True,"sugar and spice. the old nursery rhyme tells that these are the two things which little girls are made of. now although girls are not made of sugar, yet if..."
sugar,1900,3,1054,942,8.2764,True,* * * sugar for thin people. a french chemist recently gave an interesting account of the value of sugar as a food in certain conditions of ill-health. in some e...
sugar,1900,3,1054,944,8.2848,True,sugar and bounties. radicals who are making the most of the rimi in the price of sugar ascribe it al/ to the convention for abolishing tho bounty system. n...
